user_id,Total Traffic(MB),Downlink Throughput(Kbps),Uplink Throughput(Kbps),Downlink TCP Retransmission Rate(%),Video Streaming Download Throughput(Kbps),Video Streaming xKB Start Delay(ms),Web Page Download Throughput(Kbps),Web Average TCP RTT(ms),1,3,4
2361,742.48275,1906.19,39.35,1.57,3440.32,1554,1498.28,381,0,0,1
2362,208.1182,6139.38,99.17,0.14,11084.19,1525,3172.96,70,0,0,0
2363,626.4376,2677.34,356.91,0.94,3868.9,1724,1745.61,69,0,0,0
2364,140.64377,187.93,32.8,2.01,537.4,1260,753.91,190,0,0,0
2365,271.97823,982.02,33.33,1.11,1552.7,3021,977.78,279,0,0,0
2366,243.77478,2635.01,128.25,0.6,8661.35,1054,2672.43,149,0,0,0
2367,238.37739,528.86,243.88,1.5,3976.12,1553,1642.46,81,0,0,0
2368,113.37744,364.45,158.58,5.39,979.06,5712,1187.67,619,0,0,0
2369,226.9547,3815.85,1301.04,0.66,13176.68,1135,6217.7,59,0,0,0
2370,724.09399,3379.74,254.32,1.45,3492.97,1797,2403.75,76,1,0,1
2371,616.06854,1962.57,112.46,1.53,4635.33,1587,2123.58,226,0,0,0
2372,370.50663,5736.36,176.78,0.95,5665.42,2179,1671.64,323,0,0,0
2373,197.42207,2175.56,151.65,1.49,4672.94,4882,446.82,52,0,1,0
2374,716.2819,3435.45,56.73,0.91,15316.81,1029,1872.36,164,0,0,0
2375,310.64249,1640.35,221.13,0.84,3263.78,4548,2336.87,151,0,0,1
2376,411.69041,471.37,41.6,5.03,5696.31,1253,1284.28,330,0,0,0
2377,215.42613,3149.86,594.98,0.41,8766.5,1262,1729.41,422,0,0,0
2378,728.67174,1301.36,42.95,1.9,1090.67,5898,390.67,426,0,0,1
2379,768.44292,3297.7,96.36,1.13,6404.35,1980,3098.47,71,1,1,1
2380,781.41832,461.17,82.47,1.3,11871.29,1567,2579.62,137,0,0,1
2381,244.37843,3542.36,198.74,1.5,10191.91,1176,3097.98,68,0,0,0
2382,106.35958,966.5,80.01,2.15,766.11,5065,1870.36,229,0,0,0
2383,364.84023,668.96,60.68,2.47,8109.44,2468,933.6,55,0,0,0
2384,166.99792,1583.92,74.59,0.97,3979.41,1750,1923.5,143,0,0,0
2385,181.19268,2273.42,73.52,0.57,5099.02,1519,1576.71,257,0,0,0
2386,695.59488,3480.24,101.54,1.17,8300.51,2236,1593.29,53,0,0,0
2387,282.53295,77.21,76.23,1.4,5286.8,1862,284.43,95,1,1,0
2388,193.26011,2629.21,307.52,1.23,7116.68,1686,1691.4,72,0,0,1
2389,720.0571,2425.25,39.78,4.92,4400.64,2093,375.21,568,1,1,0
2390,349.90519,2192.13,42.41,0.58,5243.15,1453,1797.31,36,0,0,0
2391,816.70188,2808.94,257.73,0.55,3515.37,1442,2906.56,54,0,0,0
2392,733.76255,6050.25,344.35,0.56,10881.19,953,6384.69,64,0,0,0
2393,504.97023,2542.58,70.66,5.58,3309.26,1643,2312.22,121,0,0,0
2394,162.33489,536.63,105.33,1.96,1150.57,2413,660.35,250,0,0,1
2395,418.03332,1091.25,72.68,4.11,2428.64,3013,750.88,516,0,0,0
2396,556.18048,172.04,62.47,5.02,435.03,5870,339.81,160,1,1,0
2397,742.66519,4576.91,35.73,0.38,5223.35,1925,277.41,89,0,0,0
2398,854.78178,4001.5,149.58,1.33,9191.85,1062,2184.55,59,1,0,0
2399,447.78988,12359.18,378.71,0.31,22682.17,818,8414.93,50,0,1,1
2400,129.35225,97.0,38.65,3.22,274.66,2553,283.08,1977,0,1,1
2401,535.76928,2307.22,183.83,1.01,2116.35,1645,1643.76,128,0,0,0
2402,378.11242,9667.29,69.04,3.16,9690.15,1315,2654.8,135,0,1,0
2403,277.0068,457.74,19.44,0.36,461.69,4028,2433.81,2047,0,1,1
2404,269.05585,1622.64,143.0,0.79,6183.63,1967,486.84,352,1,0,0
2405,137.49981,576.3,90.84,4.74,3079.8,1916,2008.54,183,0,0,0
2406,301.79784,1103.18,109.23,1.19,5310.82,2056,1620.26,182,0,0,0
2407,110.77217,19.9,14.21,5.94,191.53,1125,106.72,3202,1,0,1
2408,489.83519,5887.47,43.39,1.18,5838.11,1657,1291.13,50,0,0,0
2409,551.81121,6313.07,71.91,0.21,7408.79,1096,2296.24,113,1,0,0
2410,391.82671,187.87,13.75,4.54,400.94,1366,339.8,341,0,0,0
2411,115.76545,3945.41,49.61,1.28,8742.38,696,1145.97,78,0,0,0
2412,468.00929,1262.98,73.0,1.3,5792.1,2425,1204.8,134,0,0,0
2413,144.02869,1170.37,233.43,2.65,2351.28,1497,1076.51,249,1,0,1
2414,525.8657,1658.32,140.46,1.49,3109.18,2318,2266.39,95,0,0,0
2415,277.20068,255.84,87.89,0.66,2032.96,2879,914.38,216,0,0,1
2416,400.1566,1125.56,189.39,3.0,6369.65,1324,2383.73,218,1,0,1
2417,436.81581,1302.05,145.68,0.54,2216.61,4003,590.73,304,1,1,0
2418,268.22478,377.4,48.61,5.45,2246.09,3761,777.71,188,0,0,0
2419,824.92698,1013.44,160.7,2.72,1506.15,3177,619.09,74,0,0,0
2420,612.74058,6952.07,120.37,0.72,11847.11,1266,1009.75,114,1,1,0
2421,489.1822,2511.06,127.73,4.1,1956.45,3548,1126.51,52,0,1,1
2422,135.9134,349.11,50.01,3.97,2382.05,1938,1408.36,79,0,0,0
2423,531.50229,7574.3,1108.23,0.15,13373.29,1862,3605.01,40,0,0,0
2424,860.76342,2936.31,142.51,0.77,6569.8,1657,1549.98,86,0,0,0
2425,352.5638,452.85,92.97,0.95,2400.71,5256,2019.77,104,0,0,0
2426,330.19582,929.86,83.13,2.2,3747.51,2305,1024.68,248,1,1,1
2427,153.93577,173.66,189.43,1.06,5617.08,1580,2381.03,57,0,0,0
2428,608.11243,2137.99,377.88,0.11,14395.49,1318,5062.78,49,0,1,0
2429,291.69885,4117.0,118.5,1.71,4694.69,1304,1701.81,87,0,0,0
2430,716.92021,1707.7,43.72,0.57,11840.82,1244,1954.62,78,0,0,0
2431,637.00987,5487.48,124.12,2.42,9464.46,1296,1693.12,485,0,0,0
2432,522.94662,2406.72,236.34,0.47,5182.72,2356,1818.96,132,1,1,0
2433,483.36885,1706.55,59.92,0.58,785.64,9413,2718.12,45,0,0,1
2434,311.19834,3471.85,52.37,0.3,3605.31,3479,2162.02,57,0,0,0
2435,715.40938,585.28,378.71,1.41,4957.79,1408,1566.02,170,0,0,0
2436,227.49088,750.05,323.17,1.92,3514.14,1236,1400.65,258,0,0,0
2437,688.82106,467.42,72.02,1.3,728.25,4035,415.25,582,0,0,0
2438,247.34105,6209.86,814.09,0.14,14057.57,861,10131.1,155,0,0,0
2439,150.00132,6225.43,215.19,0.45,11687.44,1318,2349.68,57,0,0,0
2440,153.67163,602.17,103.72,3.37,6960.67,1248,990.41,185,1,0,0
2441,248.62164,743.95,109.15,3.57,2271.59,2746,971.31,216,0,0,0
2442,380.7093,9314.07,180.93,0.61,9498.41,1523,2246.18,103,0,0,0
2443,781.39805,6869.86,277.06,1.06,11966.68,1273,1000.15,271,0,1,0
2444,122.53609,1311.72,91.02,2.21,5065.45,3420,2152.83,102,0,0,0
2445,254.57009,339.53,89.58,1.54,5264.83,1491,580.95,155,0,0,0
2446,146.39044,1452.07,505.84,0.18,10064.64,878,8088.47,68,1,0,0
2447,342.73828,4650.96,461.78,0.82,12628.41,1228,2116.17,96,0,0,0
2448,131.89939,1508.01,57.9,2.04,6271.58,1632,2689.95,50,0,0,0
2449,165.36761,1180.95,77.09,1.72,2769.78,2312,1127.88,209,0,0,0
2450,182.0954,1350.85,103.1,0.93,1521.35,3089,1170.16,212,0,0,0
2451,505.33121,476.33,243.94,0.87,2035.9,2147,2008.74,162,0,0,0
2452,385.76397,3383.45,234.42,0.41,6005.13,1516,6594.51,58,0,0,0
2453,566.18654,1033.65,96.1,14.21,960.06,3964,409.3,401,0,0,0
2454,674.7339,43.31,51.71,2.2,2178.34,1848,1119.66,147,0,1,1
2455,640.30248,1144.93,38.16,2.78,1427.7,4074,853.05,96,0,1,1
2456,299.01602,362.16,129.68,3.16,4104.87,1620,530.55,188,1,1,1
2458,195.73594,1129.78,373.23,0.09,2451.71,1657,3277.05,191,0,1,1
2459,280.21145,1171.91,49.91,1.33,2230.96,2026,691.71,64,0,0,0
2460,375.72231,866.13,152.72,2.07,3521.76,2168,2359.1,308,0,0,0
2461,742.32402,730.08,201.58,0.11,7686.73,1200,4232.29,49,0,0,0
2462,484.3187,657.43,126.44,4.18,5116.01,1646,1255.26,88,0,0,0
2463,582.82006,212.42,61.45,0.4,2804.77,4734,1839.85,107,1,1,1
2464,355.89119,1011.71,52.8,2.59,1468.02,2285,370.26,416,0,0,0
2465,804.65732,6877.21,128.52,0.41,1958.08,1540,1302.42,43,0,0,0
2466,127.06001,499.81,173.21,2.4,1545.61,5248,786.32,669,0,0,0
2467,399.91292,6269.98,32.01,0.77,13275.06,998,854.64,80,0,0,0
2468,160.11502,3614.67,314.25,1.85,10313.57,1242,4667.55,76,0,1,0
2469,119.13437,911.33,77.17,5.96,2254.39,3070,640.6,48,0,0,0
2470,213.58692,336.43,76.68,2.26,4429.48,1425,2738.99,138,0,0,0
2471,220.49431,145.26,34.18,2.04,1025.34,3016,699.76,852,0,1,0
2472,287.04014,2040.91,758.1,1.95,5208.78,1304,716.52,51,0,1,1
2473,389.06727,316.16,97.11,1.05,834.68,3025,323.76,420,0,0,0
2474,151.01464,348.44,41.91,1.88,14803.26,1118,7761.94,95,0,0,0
2475,135.09248,1624.28,471.45,3.56,2275.34,3873,875.06,791,0,0,0
2476,182.06501,3433.58,110.48,0.96,7282.89,1647,1663.39,115,0,0,0
2477,136.96218,1386.41,269.39,1.68,4838.02,1167,2476.74,42,0,0,0
2478,166.58384,215.57,54.45,3.6,632.92,1267,347.35,225,0,0,0
2479,472.02996,54.93,31.51,4.74,54.36,7641,74.72,2295,0,0,0
2480,276.67996,1665.24,119.18,2.12,8046.61,1266,1803.76,176,0,0,0
2481,114.94044,196.38,22.94,2.78,943.3,2362,1260.72,134,0,1,0
2482,127.53229,1845.04,149.62,1.9,3365.7,4896,4620.15,90,0,0,1
2483,416.93912,2430.24,270.37,0.61,4795.99,1861,2646.7,253,0,0,0
2484,688.26969,2726.44,226.26,1.37,3652.43,2023,2090.37,53,0,1,0
2485,106.63682,625.05,50.28,3.41,576.69,1911,363.73,526,0,0,0
2486,237.9003,574.49,115.73,1.33,7656.7,1374,989.72,87,0,1,0
2487,628.08432,1103.98,85.34,1.4,4340.38,1501,1077.81,99,0,0,0
2488,214.36061,128.4,80.14,1.33,2952.58,2512,699.56,444,0,1,0
2489,353.99171,963.85,91.63,0.74,775.23,1308,1186.65,92,0,0,1
2490,213.6574,2499.42,1314.03,0.46,7058.32,931,2416.97,48,0,0,0
2491,391.5999,3392.7,136.75,0.15,7137.8,1566,7786.49,135,1,1,0
2492,766.97705,483.15,61.03,1.58,4687.62,1989,1614.11,91,1,1,1
2493,296.7939,536.01,113.55,2.45,5427.94,1722,1018.1,98,0,0,0
2494,843.35298,11302.97,197.88,3.02,13815.98,1294,2372.45,63,0,0,0
2495,131.48066,1175.02,32.03,1.25,4495.11,2101,601.48,524,0,1,0
2496,242.85829,1394.97,364.28,0.52,3280.4,1771,1125.0,134,0,0,0
2497,426.49309,266.91,146.99,0.94,5739.63,1259,4286.12,137,0,0,0
2498,476.60202,806.37,318.03,0.26,7614.26,1706,1857.23,161,0,0,0
2499,518.16562,487.33,154.52,2.04,4975.89,1375,1720.53,134,0,0,0
2500,220.70208,368.85,28.01,3.23,1277.49,4059,419.57,596,0,1,0
2501,708.83745,681.94,77.73,1.18,4725.08,1739,1052.44,192,0,0,0
2502,373.20474,2694.36,134.93,1.09,5116.86,1756,2317.22,52,0,0,0
2503,423.86552,677.7,65.7,8.47,3442.27,1864,1299.47,149,0,0,0
2504,131.23831,760.38,116.78,0.65,3391.32,1779,928.72,90,0,0,0
2505,617.53188,1802.67,243.33,0.34,2362.81,5412,2718.91,99,1,0,0
2506,315.31416,473.04,200.53,0.61,1763.65,7075,3106.07,95,1,0,0
2507,882.16679,4260.03,76.04,0.45,6252.27,839,962.59,112,0,0,0
2508,835.44209,1696.22,95.34,0.76,3565.68,1703,1164.66,193,0,0,1
2509,141.97067,636.96,403.04,0.73,6213.56,1236,1755.12,165,0,0,0
2510,414.95572,1858.8,107.54,1.67,4726.95,1859,1157.57,61,0,1,0
2511,679.33619,2616.86,115.8,0.64,26109.6,862,8004.91,52,0,0,0
2512,435.46131,1910.82,570.81,1.68,6739.96,3773,4085.09,145,1,1,0
2513,342.72099,3585.57,477.22,0.7,1455.85,4670,613.29,143,0,0,1
2514,578.9568,4429.25,596.61,1.1,9405.56,1301,2328.53,64,0,0,0
2515,128.5407,1105.32,148.27,0.39,4186.36,1538,1922.4,1743,0,1,0
2516,432.45438,695.61,123.23,1.45,4141.16,1659,1828.66,89,0,1,0
2517,421.51051,2008.15,118.68,0.76,11002.29,1186,1685.97,91,1,1,0
2518,850.26705,1424.11,67.63,1.21,2926.29,2751,1302.9,141,1,0,0
2519,201.70057,3127.76,376.18,0.14,4748.9,1571,1389.6,233,0,0,1
2520,604.40866,2275.26,961.2,0.56,2436.66,2679,1698.47,129,0,0,0
2521,468.81122,3904.3,196.81,0.86,5312.21,1424,2156.03,97,1,1,1
2522,309.79144,194.75,70.16,1.51,3783.16,1722,2789.53,99,0,1,0
2523,242.05832,981.23,105.4,0.95,9242.78,1164,2852.71,142,0,0,0
2524,129.8676,2646.17,137.67,1.26,9084.57,1460,1773.4,62,0,0,0
2525,762.71187,1051.56,64.81,1.37,4873.46,1903,1085.06,169,0,0,0
2526,204.53959,597.28,47.5,7.78,1907.55,3530,1937.46,203,0,0,0
2527,244.77956,1553.84,231.13,1.16,4503.58,2693,1672.29,77,0,0,0
2528,135.06423,139.6,82.04,1.96,1509.0,6066,290.24,1643,0,0,1
2529,442.65613,1516.39,116.06,0.43,5443.96,1621,871.69,77,0,0,0
2530,566.0536,2422.47,151.0,0.55,5414.98,1648,2046.63,61,0,0,0
2531,114.90115,2085.53,45.02,1.5,1684.33,3308,767.67,495,0,0,0
2532,101.53742,6334.83,84.98,1.3,11247.77,860,1914.42,186,0,0,0
2533,644.94926,202.14,25.55,3.0,704.21,6258,654.54,694,0,0,0
2534,753.04052,2835.4,297.93,1.14,5252.2,1473,2356.34,90,0,0,0
2535,159.93188,265.27,50.96,1.24,516.55,1259,982.39,127,0,0,0
2536,360.2029,246.43,39.56,6.6,1006.6,4217,539.56,453,0,1,1
2537,207.8103,298.37,899.46,6.07,431.39,4403,1179.3,166,0,1,0
2538,130.13713,2151.53,516.75,2.01,2411.12,2069,2711.46,89,0,0,0
2539,148.26722,620.69,117.93,1.61,5754.41,1495,1428.73,76,0,1,0
2540,474.60437,9313.43,295.23,0.65,13048.75,948,2770.57,76,0,0,0
2541,172.99226,803.02,62.78,2.48,2124.68,3149,839.07,241,0,1,1
2542,273.38503,1036.44,98.69,0.42,2272.28,2638,754.42,246,0,0,1
2543,290.33287,335.94,36.43,2.68,1058.62,4135,307.67,1004,0,0,1
2544,691.83729,2850.26,35.95,1.44,2937.43,2295,2120.57,142,0,0,0
2545,260.45735,1756.15,172.11,2.09,2477.35,1807,1004.9,191,0,0,0
2546,225.59642,4233.94,75.16,1.5,4130.18,1793,1647.14,64,0,1,0
2547,474.71353,4836.66,272.7,0.91,24776.04,708,4955.95,49,0,0,0
2548,806.20304,1046.46,43.35,2.18,1651.69,3180,380.15,156,0,0,0
2549,139.96387,673.16,69.17,2.61,3168.12,1117,187.4,122,0,0,0
2550,544.52574,986.55,277.75,0.71,501.65,2947,566.57,1666,0,0,0
2551,175.23885,2494.22,207.64,0.72,3992.97,3391,950.59,127,0,0,0
2552,498.53102,12486.09,155.38,1.2,5501.0,3151,8846.64,76,1,0,1
2553,864.0388,6021.22,252.84,0.37,8654.72,1087,1275.33,77,0,0,0
2554,678.52451,509.98,32.17,2.8,2921.05,2155,1889.06,165,1,0,1
2555,151.53472,932.17,189.44,3.56,1362.43,9360,2920.38,67,0,0,0
2556,376.71377,2163.65,58.22,0.7,4286.67,1458,11894.59,55,0,0,0
2557,265.63873,4017.58,53.97,1.69,12216.58,1234,8591.1,62,0,0,0
2558,570.81829,804.92,183.52,2.43,2324.72,4195,1692.84,87,1,0,0
2559,208.81963,1613.8,204.34,0.48,3081.96,2390,2140.22,139,0,1,1
2560,524.7857,1026.83,34.34,20.23,2806.13,3852,538.8,348,0,0,0
2561,506.45512,560.73,58.27,0.57,5161.17,1467,4660.55,84,0,0,0
2562,420.95448,1518.4,115.91,0.68,5855.84,1213,2043.85,105,0,0,0
2563,499.14504,1203.38,76.58,3.43,2256.19,2536,1535.23,84,0,0,0
2564,340.02319,1216.47,93.53,2.07,3279.81,1752,1181.48,70,0,0,0
2565,491.41748,964.77,195.38,2.13,4778.67,1680,2246.08,101,0,0,0
2566,218.86756,3031.0,574.7,0.18,7844.05,995,6014.58,130,1,0,1
2567,632.5327,1280.54,104.63,0.31,8834.07,1359,1557.74,74,0,0,0
2568,169.77076,308.71,146.2,2.29,15606.29,896,20.66,501,0,0,0
2569,387.18408,4987.03,532.16,0.09,16833.0,1555,6933.71,46,0,0,0
2570,175.19452,3637.64,189.21,2.67,7857.66,1355,1644.09,139,0,0,0
2572,469.98748,398.24,336.31,1.24,3002.32,1306,124.24,118,1,1,0
2573,393.81905,5736.33,189.56,1.65,15068.84,857,3868.59,64,0,0,0
2574,606.99242,4000.04,140.46,0.2,9672.11,1092,3014.45,53,1,1,0
2575,389.42073,7498.84,356.31,2.52,12200.92,1512,2470.65,50,0,0,0
2576,147.63921,1398.32,234.33,1.52,2443.25,5876,2729.76,61,1,0,1
2577,356.8614,2229.61,150.57,0.39,5127.96,1202,1839.66,82,0,1,1
2578,423.03565,554.89,16.08,7.56,577.24,6176,440.07,279,1,1,1
2579,672.70856,2636.38,166.02,0.43,9041.18,2240,244.55,198,0,0,0
2580,620.69607,1102.17,140.74,1.37,3999.11,1828,5431.22,110,0,0,0
2581,744.26352,1679.51,513.85,0.58,4435.35,1386,2445.12,115,0,0,0
2582,654.23812,2123.3,199.31,0.34,8369.93,962,2148.83,137,0,0,0
2583,588.37848,199.12,100.99,2.93,2347.9,3261,1473.75,53,0,1,0
2584,109.97499,3050.61,110.76,1.63,11069.23,648,1189.15,104,0,0,0
2585,120.81986,241.49,355.08,0.52,3330.96,1430,1474.05,243,0,0,0
2586,460.49196,2562.58,164.51,1.04,13322.01,1852,5024.32,84,0,0,0
2587,249.40412,671.87,75.81,4.13,4114.64,1175,1244.17,133,0,0,0
2588,847.57613,369.83,102.5,2.49,3075.24,2166,699.88,105,0,0,0
2589,168.08334,1651.7,87.97,3.03,4106.5,1195,2011.52,195,0,0,0
2590,425.97848,1742.99,149.14,1.41,8884.09,929,1851.41,74,0,0,0
2591,506.15475,5227.37,346.34,0.25,11123.22,952,4757.22,80,0,0,0
2592,855.65098,5199.64,477.47,0.99,6648.64,1718,3175.83,118,0,0,0
2593,388.80695,892.18,156.47,0.95,3481.96,1975,1748.28,314,0,1,1
2594,268.77186,720.76,232.91,0.66,8513.42,1241,3789.47,63,0,0,0
2595,483.31441,3447.93,490.81,0.42,11546.33,1392,4966.05,50,0,0,0
2596,523.88728,3054.91,155.51,1.02,5203.75,1264,1418.7,101,0,0,0
2597,714.00744,5969.1,85.59,0.24,13706.09,1129,12944.98,47,1,0,0
2598,472.12004,1025.15,361.74,1.53,2453.89,3199,2740.64,80,0,0,0
2599,101.5938,3609.29,130.31,6.56,7358.56,1537,2054.25,78,0,0,0
2600,765.7309,1481.07,300.17,3.08,2824.03,1616,1486.4,112,1,1,1
2601,862.55832,3672.34,102.31,1.52,4405.26,1802,2065.28,63,0,0,1
2602,285.58811,4717.51,3116.72,0.36,12382.19,2238,1623.95,140,0,0,0
2603,294.11704,867.18,234.65,1.84,6925.39,1455,3220.85,185,1,1,1
2604,493.87077,805.5,114.46,1.42,4477.95,2807,1678.66,70,0,0,0
2605,506.42461,1626.96,232.89,1.16,4189.83,1941,2098.82,112,0,0,0
2606,348.21476,2650.65,219.62,0.9,2724.77,2292,1002.86,188,0,0,0
2607,392.13042,741.23,83.97,1.06,1290.05,2580,737.08,280,0,0,1
2608,460.22916,2501.19,155.1,0.54,3848.96,1620,2417.93,66,0,0,1
2609,270.34783,4436.27,152.17,0.86,5139.74,1262,2616.89,68,0,0,0
2610,520.16691,756.97,187.35,1.36,7128.82,1337,1636.41,252,0,1,1
2611,187.17561,845.19,184.43,0.8,1792.49,8664,498.02,206,0,0,0
2612,428.62944,656.98,70.56,2.5,3622.12,1662,1360.54,185,1,1,0
2613,184.60314,195.43,110.41,2.32,292.13,1616,547.9,342,0,1,1
2614,760.41182,240.58,44.43,0.44,5029.66,1282,3591.81,81,1,1,0
2615,234.34063,868.0,110.96,1.68,2827.1,818,725.21,519,0,0,0
2616,709.46653,1010.54,154.15,0.79,2360.95,2459,951.77,178,0,0,0
2618,602.43195,76.02,20.05,3.13,220.57,4348,103.02,2982,0,0,0
2619,345.9211,309.92,152.72,3.05,1339.14,3514,1111.02,61,1,1,0
2620,614.2483,2863.45,56.9,3.93,5052.3,1722,1296.37,246,1,1,0
2621,309.92586,7141.36,194.79,0.3,3874.52,3795,2011.38,58,0,0,1
2622,104.76864,821.34,908.11,2.21,7257.4,1244,2201.47,129,0,0,1
2623,348.34833,613.05,256.98,3.37,1595.03,2049,3584.92,170,0,0,0
2624,166.98331,236.25,32.19,0.41,2506.48,1970,1225.38,437,0,0,0
2625,161.19053,292.53,74.18,0.77,350.66,859,316.86,163,0,0,0
2626,104.41158,3994.33,825.62,3.44,8405.05,938,1551.53,61,0,0,0
2627,576.84736,2151.86,69.56,1.44,11468.46,1000,1221.64,238,0,0,1
2628,350.69092,3266.33,192.5,3.35,10338.68,1014,2413.39,70,0,1,0
2629,365.05279,8493.51,685.89,0.07,20381.88,1387,2448.44,55,0,0,0
2630,481.61578,2680.56,123.95,1.37,4624.36,1446,1992.49,76,1,1,1
2631,764.01828,4174.26,66.92,1.74,4232.8,1692,2257.13,196,1,0,0
2632,236.74598,230.51,150.01,1.76,560.77,2883,1039.52,97,0,0,0
2633,440.69319,1783.76,223.0,1.31,13893.57,1366,412.2,48,0,0,0
2634,510.53606,580.55,213.45,1.93,5767.9,1810,2127.83,385,0,1,1
2635,128.58726,3172.45,117.44,2.08,1917.06,5650,2104.94,272,0,0,0
2636,184.79874,605.69,14.82,1.1,2835.55,1210,2038.0,65,0,0,0
2637,328.88994,892.31,114.54,1.26,3229.14,1869,1579.84,292,0,0,0
2638,305.54284,33.5,88.1,0.48,13609.46,1495,1534.65,88,0,1,0
2639,120.38347,1033.33,176.74,1.16,8251.74,1451,1333.25,40,0,0,0
2640,849.12424,2386.91,52.64,0.36,4174.71,1515,2262.34,42,0,0,1
2641,393.67426,1179.33,25.19,2.34,6146.94,1822,1394.95,245,0,0,1
2642,368.1728,601.9,22.15,0.94,3936.59,936,1646.6,229,0,1,1
2643,817.11975,2210.86,189.85,2.42,9662.28,1160,1374.15,179,0,1,0
2644,293.60117,758.68,319.16,2.24,1524.11,2035,2224.96,127,0,0,0
2645,267.36755,660.86,135.18,1.27,11707.91,1403,317.16,66,0,0,0
2646,410.65738,753.05,213.06,3.43,4467.1,1676,2674.74,377,0,0,0
2647,292.7513,1388.79,224.66,1.84,1453.92,3559,765.65,207,0,0,0
2648,641.49626,806.75,92.8,2.74,3309.84,2341,487.36,332,0,0,0
2649,136.98757,864.21,129.55,2.87,4645.43,1654,820.42,113,0,0,0
2650,152.13268,1319.11,99.51,0.47,1526.88,1871,828.77,140,0,0,0
2651,358.24526,1275.42,155.43,0.56,14468.17,944,2032.69,42,0,0,0
2652,524.3994,1102.25,44.15,1.06,1472.37,2799,499.22,203,0,0,0
2653,340.60436,2820.21,80.56,0.22,3040.51,1899,718.89,80,0,0,0
2654,414.80134,2748.99,241.0,1.21,4971.03,1559,3387.22,97,0,0,0
2655,130.32927,210.97,49.41,0.84,1608.56,2865,1034.21,329,0,0,0
2656,122.73387,4783.56,341.09,0.61,7696.6,1286,1364.66,67,0,0,0
2657,467.43857,141.15,116.8,3.73,1327.11,1793,556.64,416,0,0,0
2658,318.59318,3646.5,64.31,1.0,7729.23,1485,2360.93,123,0,1,0
2659,191.71001,3825.59,66.39,0.14,5048.53,1876,2409.92,48,0,1,0
2660,127.07379,696.9,81.57,0.58,21586.99,726,3119.72,40,1,0,0
2661,665.43928,6314.27,292.25,0.65,9043.17,647,6006.31,62,0,1,0
2662,703.35083,1626.07,105.49,0.58,3966.11,1560,2776.53,130,0,0,0
2663,368.79681,1195.06,47.55,1.74,3325.9,1996,727.17,86,0,0,0
2664,776.14722,551.41,73.57,0.84,4918.56,2425,2456.72,137,0,0,1
2665,874.64248,3028.65,66.87,2.58,2585.28,2642,849.82,198,0,0,0
2666,224.0611,1398.98,96.9,2.1,3454.34,2225,1083.74,90,0,0,0
2667,110.20081,2022.2,189.36,1.49,2158.52,1808,1263.96,89,0,0,0
2668,112.45204,6458.77,67.61,0.2,6641.57,1499,7642.39,249,0,0,0
2669,456.28249,2179.34,531.93,5.26,2627.4,2396,2588.9,144,1,1,0
2670,324.54995,4373.8,259.92,1.01,9114.62,1190,3071.57,47,0,0,0
2671,131.22292,2401.65,192.84,1.3,5245.11,1462,1624.06,103,0,0,0
2672,424.43829,1703.21,60.28,0.67,3164.91,3037,1900.94,49,1,1,1
2673,256.93692,1237.46,98.06,1.44,4142.64,1303,1284.11,351,0,0,0
2674,757.93143,4828.01,234.23,0.08,6242.83,1983,1764.3,193,0,0,0
2675,137.96625,150.93,174.82,2.54,8897.57,1002,8283.44,65,1,1,1
2676,150.89109,672.02,52.47,2.36,938.06,1672,731.78,68,1,1,1
2677,542.17473,1558.58,74.95,1.16,10359.22,773,1547.51,70,0,0,0
2678,771.21646,3793.38,170.97,1.18,6311.59,1417,2064.83,66,0,0,0
2679,127.53258,3903.36,83.59,1.45,2984.29,1842,1170.42,78,1,0,0
2680,653.21711,1318.39,97.86,0.56,2648.46,2191,1014.97,112,0,1,1
2681,193.62229,2440.72,50.95,0.71,8710.62,1182,3396.86,173,0,0,0
2682,189.91591,1011.44,148.08,1.37,2280.0,2145,1399.3,102,0,0,0
2683,244.97312,1603.2,118.53,2.27,4471.49,2085,1268.47,179,1,0,1
2684,140.56205,8896.54,23.66,0.76,10004.59,2173,3001.55,143,0,0,0
2685,432.9738,1895.99,76.05,1.05,9293.11,1128,1769.65,67,0,0,0
2686,138.01521,777.28,450.36,1.69,1682.42,2008,1343.78,88,0,0,0
2687,561.64301,664.39,116.2,0.95,2967.19,3807,1655.48,124,0,1,0
2688,219.62847,2237.12,461.94,1.97,12131.5,1629,1162.37,269,0,0,0
2689,603.43033,107.1,33.37,0.73,7913.59,1179,3604.2,97,0,0,0
2690,737.6685,6276.11,103.54,0.48,7146.56,1597,2719.0,76,0,0,0
2691,192.9527,1982.73,37.59,3.1,2358.0,2180,1577.97,90,0,0,0
2692,436.65344,1245.03,111.3,0.95,5252.64,1419,2276.3,58,0,0,0
2693,634.71639,5402.11,206.32,0.77,8906.82,1754,3105.98,135,0,1,0
2694,105.01761,1624.38,100.69,0.97,7719.23,1518,1992.33,57,0,0,0
2695,630.51407,2501.8,129.4,0.41,3171.42,1776,2216.38,138,0,0,0
2696,606.76756,980.85,161.5,1.7,5084.89,1692,2179.84,99,0,1,0
2697,671.86977,1934.87,61.37,1.12,5645.77,1321,2492.62,77,0,0,0
2698,120.87994,858.17,173.46,1.07,656.62,8229,1634.19,173,1,1,0
2699,104.44087,659.19,334.35,2.03,919.85,1902,2194.69,164,1,0,0
